2014-07-24 15:08:27 [main:0] - [DEBUG] Created connection 536150103.
2014-07-24 15:08:27 [main:15] - [DEBUG] {conn-100000} Connection
2014-07-24 15:08:27 [main:17] - [DEBUG] {conn-100000} Preparing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:149] - [DEBUG] {pstm-100001} Executing Statement:   SELECT JO.TK_HIN ,JO.SYUYO_SU ,JO.ZAIKO_SU ,JO.LOC_ZAIKO_SU  ,JO.HIKI_ZAIKO_SU  ,JO.SEBAN ,JO.LST_NOU_YMD,JO.LST_HAN_YMD  ,(NVL(NOU.SUM_SIJI_SU,0) - NVL(NOU.SUM_HIKI_SU,0)) AS FUSOKU_SU  ,M01.KANRI_KOJO ,M01.S_KYOTEN ,M01.SEIZO_BA ,M01.LOCATION  ,M01.HAKO_SYU ,M01.TK_UKE ,M01.TK_SEBAN  ,NVL(RI.SIJI_SU,0) AS HAN_SU  FROM TB_ZAIKO_JO JO  ,TB_HINBAN_MA M01  ,(SELECT TK_HIN,SYUYO_SU,SUM(SIJI_SU) AS SUM_SIJI_SU ,SUM(HIKI_SU) AS  SUM_HIKI_SU  FROM TB_NOUHIN_JO GROUP BY TK_HIN ,SYUYO_SU  ) NOU ,(SELECT TK_HIN ,SYUYO_SU ,SUM(SIJI_SU) AS SIJI_SU  FROM TB_HANNYU_RI  GROUP BY TK_HIN ,SYUYO_SU  ) RI  WHERE   JO.TK_HIN = M01.TK_HIN  AND JO.SYUYO_SU = M01.SYUYO_SU  AND JO.TK_HIN = NOU.TK_HIN(+)  AND JO.SYUYO_SU = NOU.SYUYO_SU(+)  AND JO.TK_HIN = RI.TK_HIN(+)  AND JO.SYUYO_SU = RI.SYUYO_SU(+)  ORDER BY JO.TK_HIN ,JO.SYUYO_SU   
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Parameters: []
2014-07-24 15:08:27 [main:150] - [DEBUG] {pstm-100001} Types: []
2014-07-24 15:08:28 [main:683] - [DEBUG] {rset-100002} ResultSet
2014-07-24 15:08:28 [main:703] - [DEBUG] {rset-100002} Header: [TK_UKE, TK_SEBAN, TK_HIN, SYUYO_SU, ZAIKO_SU, LOC_ZAIKO_SU, HIKI_ZAIKO_SU, FUSOKU_SU, KANRI_KOJO, S_KYOTEN, SEIZO_BA, SEBAN, HAN_SU, LOCATION, LST_NOU_YMD, LST_HAN_YMD]
2014-07-24 15:08:28 [main:1109] - [DEBUG] {rset-100002} Result: [XC   , 0918, 7631260020E2             , 12, 108, 96, 84, 0, 2592, 0030,     , 0918      , 528, XC-0918  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1109] - [DEBUG] {rset-100002} Result: [XC   , 0883, 7923660110A0             , 12, 0, 0, 0, 0, 2592, 0030,     , 0883      , 0, XC-0883  , 20130822, 20130809]
2014-07-24 15:08:28 [main:1109] - [DEBUG] {rset-100002} Result: [XC   , 0956, 7923660110A3             , 12, 396, 348, 252, 0, 2592, 0030,     , 0956      , 3288, XC-0956  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1113] - [DEBUG] {rset-100002} Result: [XC   , 0884, 7923660110B0             , 12, 0, 0, 0, 0, 2592, 0030,     , 0884      , 0, XC-0884  , 20130730, 20130509]
2014-07-24 15:08:28 [main:1113] - [DEBUG] {rset-100002} Result: [XC   , 0885, 7923660110C0             , 12, 900, 780, 480, 0, 2592, 0030,     , 0885      , 6924, XC-0885  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1114] - [DEBUG] {rset-100002} Result: [XC   , 0919, 7923660110E1             , 12, 228, 192, 120, 0, 2592, 0030,     , 0919      , 1524, XC-0919  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1114] - [DEBUG] {rset-100002} Result: [XC   , 0886, 7923660120A0             , 12, 0, 0, 0, 0, 2592, 0030,     , 0886      , 0, XC-0886  , 20130822, 20130809]
2014-07-24 15:08:28 [main:1114] - [DEBUG] {rset-100002} Result: [XC   , 0958, 7923660120A3             , 12, 408, 360, 264, 0, 2592, 0030,     , 0958      , 3288, XC-0958  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1115] - [DEBUG] {rset-100002} Result: [XC   , 0887, 7923660120B0             , 12, 0, 0, 0, 0, 2592, 0030,     , 0887      , 0, XC-0887  , 20130731, 20130509]
2014-07-24 15:08:28 [main:1115] - [DEBUG] {rset-100002} Result: [XC   , 0888, 7923660120C0             , 12, 900, 780, 480, 0, 2592, 0030,     , 0888      , 6924, XC-0888  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1115] - [DEBUG] {rset-100002} Result: [XC   , 0920, 7923660120E1             , 12, 228, 192, 120, 0, 2592, 0030,     , 0920      , 1524, XC-0920  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1115] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124A90               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140423, 20140401]
2014-07-24 15:08:28 [main:1115] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B20               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140415, 20140401]
2014-07-24 15:08:28 [main:1121] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B30               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140410, 20140401]
2014-07-24 15:08:28 [main:1121] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B40               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140507, 20140401]
2014-07-24 15:08:28 [main:1121] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B50               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140422, 20140401]
2014-07-24 15:08:28 [main:1122] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B60               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140401]
2014-07-24 15:08:28 [main:1122] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B70               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140401]
2014-07-24 15:08:28 [main:1122] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B80               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140401]
2014-07-24 15:08:28 [main:1123] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124B90               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140408, 20140401]
2014-07-24 15:08:28 [main:1123] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124C20               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1123] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124C30               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140424, 20140401]
2014-07-24 15:08:28 [main:1123] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124C50               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140508, 20140410]
2014-07-24 15:08:28 [main:1156] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124C60               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1156] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124C80               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140507, 20140401]
2014-07-24 15:08:28 [main:1156] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D00               , 1, 5, 5, 5, 0, 2592, 0001,     ,           , 5, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1156] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D10               , 1, 7, 7, 7, 0, 2592, 0001,     ,           , 7, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1157] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D20               , 1, 13, 13, 13, 0, 2592, 0001,     ,           , 13, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1157] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D30               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140422, 20140401]
2014-07-24 15:08:28 [main:1157] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D40               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140414, 20140401]
2014-07-24 15:08:28 [main:1157] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D50               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140408, 20140401]
2014-07-24 15:08:28 [main:1158] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D60               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140417, 20140401]
2014-07-24 15:08:28 [main:1158] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D70               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140421, 20140410]
2014-07-24 15:08:28 [main:1163] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211124D80               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140401]
2014-07-24 15:08:28 [main:1164] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153D04               , 1, 2, 2, 2, 0, 2592, 0001,     ,           , 2, FRK      , 20140422, 20140509]
2014-07-24 15:08:28 [main:1164] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153D14               , 1, 5, 5, 5, 0, 2592, 0001,     ,           , 5, FRK      , 20140522, 20140521]
2014-07-24 15:08:28 [main:1165] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153D25               , 1, 1, 1, 1, 0, 2592, 0001,     ,           , 3, FRK      , 20140519, 20140514]
2014-07-24 15:08:28 [main:1166] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153D35               , 1, 2, 2, 2, 0, 2592, 0001,     ,           , 3, FRK      , 20140521, 20140521]
2014-07-24 15:08:28 [main:1166] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153D45               , 1, 1, 1, 1, 0, 2592, 0001,     ,           , 1, FRK      , 20140509, 20140521]
2014-07-24 15:08:28 [main:1167] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153F60               , 1, 9, 9, 9, 0, 2592, 0001,     ,           , 0, FRK      , 20140521, 20140303]
2014-07-24 15:08:28 [main:1167] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153F90               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140317, 20140307]
2014-07-24 15:08:28 [main:1168] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G12               , 1, 54, 54, 52, 0, 2592, 0001,     ,           , 114, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1168] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G22               , 1, 29, 29, 28, 0, 2592, 0001,     ,           , 41, FRK      , 20140522, 20140512]
2014-07-24 15:08:28 [main:1174] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G32               , 1, 24, 24, 24, 0, 2592, 0001,     ,           , 34, FRK      , 20140522, 20140512]
2014-07-24 15:08:28 [main:1175] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G42               , 1, 13, 13, 13, 0, 2592, 0001,     ,           , 12, FRK      , 20140523, 20140512]
2014-07-24 15:08:28 [main:1176] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G52               , 1, 469, 469, 465, 0, 2592, 0001,     ,           , 2303, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1176] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153G82               , 1, 51, 51, 51, 0, 2592, 0001,     ,           , 131, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1177] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J02               , 1, 321, 321, 321, 0, 2592, 0001,     ,           , 1049, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1177] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J12               , 1, 23, 23, 23, 0, 2592, 0001,     ,           , 30, FRK      , 20140523, 20140512]
2014-07-24 15:08:28 [main:1178] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J22               , 1, 8, 8, 8, 0, 2592, 0001,     ,           , 8, FRK      , 20140522, 20140521]
2014-07-24 15:08:28 [main:1178] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J32               , 1, 32, 32, 32, 0, 2592, 0001,     ,           , 48, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1179] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J42               , 1, 15, 15, 15, 0, 2592, 0001,     ,           , 19, FRK      , 20140522, 20140516]
2014-07-24 15:08:28 [main:1180] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J43               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1186] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J52               , 1, 62, 62, 62, 0, 2592, 0001,     ,           , 108, FRK      , 20140523, 20140516]
2014-07-24 15:08:28 [main:1187] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J62               , 1, 50, 50, 50, 0, 2592, 0001,     ,           , 85, FRK      , 20140523, 20140515]
2014-07-24 15:08:28 [main:1188] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J72               , 1, 25, 25, 25, 0, 2592, 0001,     ,           , 66, FRK      , 20140523, 20140515]
2014-07-24 15:08:28 [main:1189] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J82               , 1, 43, 43, 43, 0, 2592, 0001,     ,           , 108, FRK      , 20140523, 20140516]
2014-07-24 15:08:28 [main:1189] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153J92               , 1, 43, 43, 43, 0, 2592, 0001,     ,           , 102, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1189] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153K02               , 1, 232, 232, 232, 0, 2592, 0001,     ,           , 830, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1190] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153K12               , 1, 277, 277, 277, 0, 2592, 0001,     ,           , 799, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1190] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153N02               , 1, 1, 1, 1, 0, 2592, 0001,     ,           , 3, FRK      , 20140515, 20140509]
2014-07-24 15:08:28 [main:1191] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153N12               , 1, 313, 313, 313, 0, 2592, 0001,     ,           , 926, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1191] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153N22               , 1, 45, 45, 45, 0, 2592, 0001,     ,           , 0, FRK      , 20140408, 20140306]
2014-07-24 15:08:28 [main:1197] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153N92               , 1, 21, 21, 21, 0, 2592, 0001,     ,           , 24, FRK      , 20140523, 20140516]
2014-07-24 15:08:28 [main:1198] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P02               , 1, 25, 25, 25, 0, 2592, 0001,     ,           , 0, FRK      , 20140516, 20140214]
2014-07-24 15:08:28 [main:1199] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P12               , 1, 155, 155, 155, 0, 2592, 0001,     ,           , 472, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1199] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P22               , 1, 133, 133, 133, 0, 2592, 0001,     ,           , 305, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1199] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P32               , 1, 143, 143, 143, 0, 2592, 0001,     ,           , 411, FRK      , 20140523, 20140523]
2014-07-24 15:08:28 [main:1200] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P42               , 1, 71, 71, 71, 0, 2592, 0001,     ,           , 83, FRK      , 20140523, 20140506]
2014-07-24 15:08:28 [main:1200] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P51               , 1, 4, 4, 4, 0, 2592, 0001,     ,           , 0, FRK      , 20140520, 20140303]
2014-07-24 15:08:28 [main:1201] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P61               , 1, 8, 8, 8, 0, 2592, 0001,     ,           , 6, FRK      , 20140516, 20140512]
2014-07-24 15:08:28 [main:1201] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P71               , 1, 126, 126, 126, 0, 2592, 0001,     ,           , 455, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1201] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211153P72               , 1, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140318, 20140307]
2014-07-24 15:08:28 [main:1206] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224130               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1206] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224140               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1207] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224150               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1207] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224160               , 13, 13, 13, 13, 0, 2592, 0001,     ,           , 13, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1208] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224170               , 13, 13, 13, 13, 0, 2592, 0001,     ,           , 13, FRK      ,         , 20140522]
2014-07-24 15:08:28 [main:1208] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224180               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140414, 20140328]
2014-07-24 15:08:28 [main:1209] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211224190               , 10, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140421, 20140410]
2014-07-24 15:08:28 [main:1209] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253181               , 5, 11, 11, 11, 0, 2592, 0001,     ,           , 10, FRK      , 20140522, 20140520]
2014-07-24 15:08:28 [main:1210] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253191               , 5, 10, 10, 10, 0, 2592, 0001,     ,           , 10, FRK      , 20140519, 20140520]
2014-07-24 15:08:28 [main:1210] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253330               , 15, 1140, 1140, 1133, 0, 2592, 0001,     ,           , 5775, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1214] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253340               , 15, 95, 95, 95, 0, 2592, 0001,     ,           , 195, FRK      , 20140523, 20140519]
2014-07-24 15:08:28 [main:1215] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253350               , 15, 247, 247, 247, 0, 2592, 0001,     ,           , 900, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1215] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253360               , 15, 60, 60, 60, 0, 2592, 0001,     ,           , 315, FRK      , 20140523, 20140521]
2014-07-24 15:08:28 [main:1216] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253370               , 15, 29, 29, 29, 0, 2592, 0001,     ,           , 45, FRK      , 20140522, 20140521]
2014-07-24 15:08:28 [main:1217] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253380               , 15, 51, 51, 51, 0, 2592, 0001,     ,           , 45, FRK      , 20140523, 20140520]
2014-07-24 15:08:28 [main:1217] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253390               , 15, 82, 82, 82, 0, 2592, 0001,     ,           , 375, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1217] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211253400               , 15, 26, 26, 26, 0, 2592, 0001,     ,           , 0, FRK      , 20140121, 20140127]
2014-07-24 15:08:28 [main:1218] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211324020               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140506, 20140410]
2014-07-24 15:08:28 [main:1218] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211324030               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140515, 20140410]
2014-07-24 15:08:28 [main:1219] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211324040               , 15, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140509, 20140410]
2014-07-24 15:08:28 [main:1222] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353060               , 8, 10, 10, 10, 0, 2592, 0001,     ,           , 0, FRK      , 20140521, 20140314]
2014-07-24 15:08:28 [main:1222] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353070               , 8, 10, 10, 10, 0, 2592, 0001,     ,           , 8, FRK      , 20140522, 20140514]
2014-07-24 15:08:28 [main:1223] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353080               , 10, 249, 249, 246, 0, 2592, 0001,     ,           , 1300, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1223] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353090               , 10, 20, 20, 20, 0, 2592, 0001,     ,           , 0, FRK      , 20140523, 20140326]
2014-07-24 15:08:28 [main:1223] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353100               , 10, 827, 827, 823, 0, 2592, 0001,     ,           , 5300, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1223] - [DEBUG] {rset-100002} Result: [C5   ,     , 8211353110               , 10, 320, 320, 320, 0, 2592, 0001,     ,           , 1320, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1224] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8211424010               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 0, Z5-0000  , 20140327, 20140327]
2014-07-24 15:08:28 [main:1224] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8211424020               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 84, Z5-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1224] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8211424030               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 38, Z5-0000  , 20140516, 20140515]
2014-07-24 15:08:28 [main:1224] - [DEBUG] {rset-100002} Result: [Z5   , 0000, 8211424040               , 20, 0, 0, 0, 0, 2592, 0001,     ,           , 0, Z5-0000  , 20140327, 20140327]
2014-07-24 15:08:28 [main:1229] - [DEBUG] {rset-100002} Result: [Z5   , 0500, 8211453010               , 100, 1000, 900, 700, 0, 2592, 0001,     ,           , 4800, Z5-0500  , 20140523, 20140523]
2014-07-24 15:08:28 [main:1230] - [DEBUG] {rset-100002} Result: [Z5   , 0509, 8211453031               , 10, 10, 10, 10, 0, 2592, 0001,     ,           , 10, Z5-0509  , 20140521, 20140520]
2014-07-24 15:08:28 [main:1230] - [DEBUG] {rset-100002} Result: [Z5   , 0504, 8211453040               , 100, 200, 200, 200, 0, 2592, 0001,     ,           , 0, Z5-0504  , 20131121, 20131204]
2014-07-24 15:08:28 [main:1230] - [DEBUG] {rset-100002} Result: [Z5   , 0521, 8211453060               , 30, 480, 450, 360, 0, 2592, 0001,     ,           , 2010, Z5-0521  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1230] - [DEBUG] {rset-100002} Result: [Z5   , 0522, 8211453070               , 30, 240, 240, 210, 0, 2592, 0001,     ,           , 810, Z5-0522  , 20140523, 20140522]
2014-07-24 15:08:28 [main:1231] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212124850               , 2, 0, 0, 0, 0, 2592, 0001,     ,           , 0, FRK      , 20140422, 20140410]
2014-07-24 15:08:28 [main:1231] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212124860               , 2, 7, 7, 7, 0, 2592, 0001,     ,           , 7, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1231] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212124870               , 2, 18, 18, 18, 0, 2592, 0001,     ,           , 18, FRK      ,         , 20140521]
2014-07-24 15:08:28 [main:1231] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212130J20               , 2, 24, 24, 24, 0, 2592, 0001,     ,           , 6, FRK      , 20140513, 20140514]
2014-07-24 15:08:28 [main:1231] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212130J30               , 2, 48, 48, 45, 0, 2592, 0001,     ,           , 362, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1237] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212130J40               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 0, FRK      , 20140523, 20140226]
2014-07-24 15:08:28 [main:1238] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212130J50               , 2, 58, 58, 57, 0, 2592, 0001,     ,           , 348, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1238] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153361               , 2, 5, 5, 5, 0, 2592, 0001,     ,           , 12, FRK      , 20140521, 20140521]
2014-07-24 15:08:28 [main:1238] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153371               , 2, 9, 9, 9, 0, 2592, 0001,     ,           , 10, FRK      , 20140522, 20140521]
2014-07-24 15:08:28 [main:1238] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153540               , 2, 17, 17, 17, 0, 2592, 0001,     ,           , 6, FRK      , 20140521, 20140513]
2014-07-24 15:08:28 [main:1239] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153550               , 2, 136, 136, 134, 0, 2592, 0001,     ,           , 928, FRK      , 20140523, 20140522]
2014-07-24 15:08:28 [main:1239] - [DEBUG] {rset-100002} Result: [C5   ,     , 8212153560               , 2, 10, 10, 10, 0, 2592, 0001,     ,           , 0, FRK      , 20140522, 20140328]
